Time_sec,Lat,Lon,Yaw_deg,North_m,East_m,Dist_to_Node_m,CrossTrackErr_m,Surge_Cmd,Yaw_Cmd_deg,Event
99.90,43.706649,10.475359,-83.45,40.63,21.47,1.02,-0.25,0.18,-0.54,
100.01,43.706649,10.475359,-83.51,40.63,21.45,1.00,-0.25,0.00,0.00,
100.10,43.706649,10.475359,-83.56,40.63,21.43,1.47,-0.25,0.18,-1.49,
100.20,43.706649,10.475358,-83.61,40.63,21.42,1.45,-0.24,0.18,-1.45,
100.30,43.706649,10.475358,-83.67,40.63,21.40,1.44,-0.24,0.18,-1.41,
100.40,43.706649,10.475358,-83.72,40.63,21.38,1.42,-0.24,0.18,-1.36,
100.50,43.706649,10.475358,-83.77,40.64,21.36,1.40,-0.24,0.18,-1.32,
100.60,43.706649,10.475358,-83.83,40.64,21.34,1.38,-0.24,0.18,-1.28,
100.72,43.706649,10.475357,-83.89,40.64,21.32,1.36,-0.23,0.18,-1.22,
100.80,43.706649,10.475357,-83.93,40.64,21.31,1.35,-0.23,0.18,-1.19,
100.92,43.706649,10.475357,-84.00,40.64,21.29,1.32,-0.23,0.18,-1.13,
101.00,43.706649,10.475357,-84.04,40.65,21.27,1.31,-0.23,0.18,-1.10,
101.10,43.706649,10.475357,-84.09,40.65,21.26,1.29,-0.23,0.18,-1.05,
101.20,43.706649,10.475356,-84.14,40.65,21.24,1.28,-0.23,0.18,-1.01,
101.30,43.706649,10.475356,-84.20,40.65,21.22,1.26,-0.22,0.19,-0.97,
101.40,43.706649,10.475356,-84.25,40.65,21.20,1.24,-0.22,0.19,-0.92,
101.50,43.706649,10.475356,-84.30,40.66,21.18,1.22,-0.22,0.19,-0.88,
101.60,43.706649,10.475355,-84.35,40.66,21.17,1.20,-0.22,0.19,-0.84,
101.70,43.706649,10.475355,-84.40,40.66,21.15,1.19,-0.22,0.19,-0.80,
101.80,43.706649,10.475355,-84.44,40.66,21.13,1.17,-0.22,0.19,-0.76,
101.90,43.706649,10.475355,-84.49,40.66,21.11,1.15,-0.21,0.19,-0.72,
102.01,43.706649,10.475354,-84.54,40.66,21.09,1.13,-0.21,0.19,-0.67,
102.10,43.706649,10.475354,-84.58,40.67,21.08,1.11,-0.21,0.19,-0.64,
102.20,43.706649,10.475354,-84.62,40.67,21.06,1.10,-0.21,0.19,-0.60,
102.31,43.706649,10.475354,-84.67,40.67,21.04,1.08,-0.21,0.19,-0.56,
102.40,43.706649,10.475354,-84.71,40.67,21.02,1.06,-0.21,0.19,-0.52,
102.50,43.706649,10.475353,-84.75,40.67,21.01,1.04,-0.20,0.19,-0.49,
102.60,43.706649,10.475353,-84.79,40.67,20.99,1.02,-0.20,0.19,-0.45,
102.70,43.706649,10.475353,-84.83,40.68,20.97,1.01,-0.20,0.19,-0.42,
102.82,43.706649,10.475353,-84.87,40.68,20.95,0.98,-0.20,0.00,0.00,
102.90,43.706649,10.475353,-84.90,40.68,20.93,1.46,-0.20,0.19,-1.18,
103.01,43.706649,10.475352,-84.94,40.68,20.91,1.44,-0.20,0.19,-1.15,
103.10,43.706649,10.475352,-84.98,40.68,20.90,1.43,-0.19,0.19,-1.12,
103.20,43.706649,10.475352,-85.02,40.68,20.88,1.41,-0.19,0.19,-1.09,
103.30,43.706649,10.475352,-85.05,40.69,20.86,1.39,-0.19,0.19,-1.06,
103.40,43.706649,10.475351,-85.09,40.69,20.84,1.37,-0.19,0.19,-1.03,
103.53,43.706649,10.475351,-85.14,40.69,20.82,1.35,-0.19,0.19,-0.99,
103.60,43.706649,10.475351,-85.17,40.69,20.81,1.34,-0.19,0.19,-0.96,
103.71,43.706649,10.475351,-85.21,40.69,20.79,1.32,-0.18,0.19,-0.93,
103.80,43.706649,10.475350,-85.25,40.69,20.77,1.30,-0.18,0.19,-0.90,
103.90,43.706649,10.475350,-85.28,40.69,20.75,1.28,-0.18,0.19,-0.87,
104.00,43.706649,10.475350,-85.32,40.70,20.73,1.26,-0.18,0.19,-0.84,
104.12,43.706649,10.475350,-85.37,40.70,20.71,1.24,-0.18,0.19,-0.80,
104.20,43.706649,10.475350,-85.40,40.70,20.70,1.23,-0.18,0.19,-0.78,
104.30,43.706649,10.475349,-85.43,40.70,20.68,1.21,-0.18,0.19,-0.74,
104.40,43.706649,10.475349,-85.47,40.70,20.66,1.19,-0.17,0.19,-0.71,
104.50,43.706649,10.475349,-85.51,40.70,20.64,1.17,-0.17,0.19,-0.68,
104.61,43.706649,10.475349,-85.55,40.70,20.62,1.15,-0.17,0.19,-0.65,
104.70,43.706649,10.475348,-85.58,40.71,20.61,1.14,-0.17,0.19,-0.62,
104.80,43.706649,10.475348,-85.61,40.71,20.59,1.12,-0.17,0.19,-0.59,
104.91,43.706649,10.475348,-85.65,40.71,20.57,1.10,-0.17,0.19,-0.56,
105.01,43.706649,10.475348,-85.69,40.71,20.55,1.08,-0.17,0.19,-0.53,
105.10,43.706649,10.475348,-85.72,40.71,20.53,1.06,-0.16,0.19,-0.50,
105.22,43.706649,10.475347,-85.76,40.71,20.51,1.04,-0.16,0.19,-0.47,
105.30,43.706649,10.475347,-85.78,40.71,20.50,1.03,-0.16,0.19,-0.45,
105.42,43.706649,10.475347,-85.82,40.72,20.47,1.00,-0.16,0.19,-0.42,
105.50,43.706649,10.475347,-85.84,40.72,20.46,0.99,-0.16,0.00,0.00,
105.60,43.706649,10.475346,-85.87,40.72,20.44,1.47,-0.16,0.19,-1.02,
105.70,43.706649,10.475346,-85.90,40.72,20.42,1.45,-0.16,0.19,-0.99,
105.80,43.706649,10.475346,-85.93,40.72,20.40,1.43,-0.15,0.19,-0.97,
105.96,43.706649,10.475346,-85.98,40.72,20.37,1.40,-0.15,0.19,-0.93,
106.00,43.706649,10.475345,-86.00,40.72,20.37,1.39,-0.15,0.19,-0.92,
106.10,43.706649,10.475345,-86.03,40.72,20.35,1.37,-0.15,0.19,-0.89,
106.23,43.706649,10.475345,-86.07,40.73,20.32,1.35,-0.15,0.19,-0.86,
106.30,43.706649,10.475345,-86.09,40.73,20.31,1.34,-0.15,0.19,-0.84,
106.41,43.706649,10.475345,-86.13,40.73,20.29,1.32,-0.15,0.19,-0.81,
106.51,43.706649,10.475344,-86.16,40.73,20.27,1.30,-0.15,0.19,-0.79,
106.60,43.706649,10.475344,-86.19,40.73,20.26,1.28,-0.14,0.19,-0.76,
106.70,43.706650,10.475344,-86.22,40.73,20.24,1.26,-0.14,0.19,-0.73,
106.81,43.706650,10.475344,-86.25,40.73,20.22,1.24,-0.14,0.19,-0.71,
106.93,43.706650,10.475343,-86.29,40.74,20.19,1.22,-0.14,0.19,-0.67,
107.00,43.706650,10.475343,-86.32,40.74,20.18,1.21,-0.14,0.19,-0.66,
107.11,43.706650,10.475343,-86.35,40.74,20.16,1.19,-0.14,0.19,-0.63,
107.21,43.706650,10.475343,-86.38,40.74,20.14,1.17,-0.14,0.19,-0.60,
107.31,43.706650,10.475342,-86.41,40.74,20.12,1.15,-0.14,0.19,-0.58,
107.40,43.706650,10.475342,-86.44,40.74,20.11,1.13,-0.14,0.19,-0.55,
107.50,43.706650,10.475342,-86.47,40.74,20.09,1.11,-0.13,0.19,-0.53,
107.60,43.706650,10.475342,-86.50,40.74,20.07,1.09,-0.13,0.19,-0.50,
107.60,43.706650,10.475342,-86.50,40.74,20.07,1.09,-0.13,0.19,-0.50,
107.82,43.706650,10.475341,-86.56,40.75,20.03,1.05,-0.13,0.19,-0.45,
107.91,43.706650,10.475341,-86.59,40.75,20.01,1.04,-0.13,0.19,-0.43,
108.00,43.706650,10.475341,-86.61,40.75,19.99,1.02,-0.13,0.19,-0.40,
108.10,43.706650,10.475341,-86.64,40.75,19.98,1.00,-0.13,0.19,-0.38,
108.21,43.706650,10.475340,-86.67,40.75,19.96,0.98,-0.13,0.00,0.00,
108.33,43.706650,10.475340,-86.70,40.75,19.93,1.46,-0.12,0.19,-0.84,
108.40,43.706650,10.475340,-86.71,40.75,19.92,1.44,-0.12,0.19,-0.83,
108.50,43.706650,10.475340,-86.74,40.75,19.90,1.42,-0.12,0.19,-0.81,
108.60,43.706650,10.475339,-86.77,40.75,19.88,1.40,-0.12,0.19,-0.78,
108.70,43.706650,10.475339,-86.79,40.75,19.86,1.39,-0.12,0.19,-0.76,
108.80,43.706650,10.475339,-86.82,40.76,19.84,1.37,-0.12,0.19,-0.74,
108.90,43.706650,10.475339,-86.85,40.76,19.83,1.35,-0.12,0.19,-0.72,
109.00,43.706650,10.475339,-86.87,40.76,19.81,1.33,-0.12,0.19,-0.70,
109.10,43.706650,10.475338,-86.90,40.76,19.79,1.31,-0.12,0.19,-0.67,
109.20,43.706650,10.475338,-86.93,40.76,19.77,1.29,-0.12,0.19,-0.65,
109.31,43.706650,10.475338,-86.96,40.76,19.75,1.27,-0.11,0.19,-0.63,
109.40,43.706650,10.475338,-86.98,40.76,19.73,1.25,-0.11,0.19,-0.61,
109.50,43.706650,10.475337,-87.01,40.76,19.71,1.23,-0.11,0.19,-0.59,
109.62,43.706650,10.475337,-87.04,40.76,19.69,1.21,-0.11,0.19,-0.56,
109.70,43.706650,10.475337,-87.06,40.77,19.67,1.20,-0.11,0.19,-0.54,
109.80,43.706650,10.475337,-87.09,40.77,19.66,1.18,-0.11,0.19,-0.52,
109.92,43.706650,10.475336,-87.12,40.77,19.63,1.16,-0.11,0.19,-0.49,
110.00,43.706650,10.475336,-87.14,40.77,19.62,1.14,-0.11,0.19,-0.47,
110.10,43.706650,10.475336,-87.17,40.77,19.60,1.12,-0.11,0.19,-0.45,
110.20,43.706650,10.475336,-87.19,40.77,19.58,1.10,-0.11,0.19,-0.43,
110.30,43.706650,10.475335,-87.22,40.77,19.56,1.08,-0.11,0.19,-0.41,
110.45,43.706650,10.475335,-87.25,40.77,19.53,1.05,-0.10,0.19,-0.38,
110.50,43.706650,10.475335,-87.26,40.77,19.52,1.05,-0.10,0.19,-0.37,
110.61,43.706650,10.475335,-87.29,40.77,19.50,1.03,-0.10,0.19,-0.35,
110.70,43.706650,10.475335,-87.31,40.77,19.49,1.01,-0.10,0.19,-0.33,
110.80,43.706650,10.475334,-87.33,40.78,19.47,0.99,-0.10,0.00,0.00,
110.90,43.706650,10.475334,-87.35,40.78,19.45,1.47,-0.10,0.19,-0.69,
111.00,43.706650,10.475334,-87.38,40.78,19.43,1.45,-0.10,0.19,-0.67,
111.11,43.706650,10.475334,-87.40,40.78,19.41,1.43,-0.10,0.19,-0.65,
111.21,43.706650,10.475333,-87.42,40.78,19.39,1.41,-0.10,0.19,-0.64,
111.30,43.706650,10.475333,-87.44,40.78,19.37,1.39,-0.10,0.19,-0.62,
111.40,43.706650,10.475333,-87.47,40.78,19.35,1.37,-0.10,0.19,-0.60,
111.51,43.706650,10.475333,-87.49,40.78,19.33,1.35,-0.09,0.19,-0.58,
111.60,43.706650,10.475332,-87.51,40.78,19.31,1.34,-0.09,0.19,-0.56,
111.70,43.706650,10.475332,-87.54,40.78,19.30,1.32,-0.09,0.19,-0.54,
111.80,43.706650,10.475332,-87.56,40.78,19.28,1.30,-0.09,0.19,-0.53,
111.90,43.706650,10.475332,-87.58,40.78,19.26,1.28,-0.09,0.19,-0.51,
112.00,43.706650,10.475331,-87.60,40.79,19.24,1.26,-0.09,0.19,-0.49,
112.13,43.706650,10.475331,-87.63,40.79,19.21,1.23,-0.09,0.19,-0.46,
112.20,43.706650,10.475331,-87.65,40.79,19.20,1.22,-0.09,0.19,-0.45,
112.30,43.706650,10.475331,-87.67,40.79,19.18,1.20,-0.09,0.19,-0.43,
112.40,43.706650,10.475331,-87.69,40.79,19.16,1.18,-0.09,0.19,-0.41,
112.50,43.706650,10.475330,-87.71,40.79,19.14,1.16,-0.09,0.19,-0.39,
112.60,43.706650,10.475330,-87.74,40.79,19.12,1.14,-0.09,0.19,-0.38,
112.70,43.706650,10.475330,-87.76,40.79,19.10,1.12,-0.09,0.19,-0.36,
112.80,43.706650,10.475330,-87.78,40.79,19.09,1.11,-0.08,0.19,-0.34,
112.90,43.706650,10.475329,-87.80,40.79,19.07,1.09,-0.08,0.19,-0.32,
113.00,43.706650,10.475329,-87.82,40.79,19.05,1.07,-0.08,0.19,-0.30,
113.10,43.706650,10.475329,-87.84,40.79,19.03,1.05,-0.08,0.19,-0.29,
113.21,43.706650,10.475329,-87.86,40.79,19.01,1.03,-0.08,0.19,-0.27,
113.30,43.706650,10.475328,-87.87,40.80,18.99,1.01,-0.08,0.19,-0.25,
113.40,43.706650,10.475328,-87.89,40.80,18.97,0.99,-0.08,0.00,0.00,
113.50,43.706650,10.475328,-87.91,40.80,18.95,1.47,-0.08,0.19,-0.54,
113.60,43.706650,10.475328,-87.93,40.80,18.93,1.45,-0.08,0.19,-0.52,
113.70,43.706650,10.475327,-87.95,40.80,18.91,1.43,-0.08,0.19,-0.51,
113.80,43.706650,10.475327,-87.97,40.80,18.89,1.41,-0.08,0.19,-0.49,
113.90,43.706650,10.475327,-87.98,40.80,18.87,1.39,-0.08,0.19,-0.48,
114.00,43.706650,10.475327,-88.00,40.80,18.86,1.37,-0.08,0.19,-0.46,
114.10,43.706650,10.475326,-88.02,40.80,18.84,1.36,-0.08,0.19,-0.45,
114.20,43.706650,10.475326,-88.04,40.80,18.82,1.34,-0.07,0.20,-0.43,
114.30,43.706650,10.475326,-88.06,40.80,18.80,1.32,-0.07,0.20,-0.42,
114.41,43.706650,10.475326,-88.08,40.80,18.78,1.29,-0.07,0.20,-0.40,
114.50,43.706650,10.475326,-88.09,40.80,18.76,1.28,-0.07,0.20,-0.39,
114.60,43.706650,10.475325,-88.11,40.80,18.74,1.26,-0.07,0.20,-0.37,
114.70,43.706650,10.475325,-88.13,40.80,18.72,1.24,-0.07,0.20,-0.36,
114.80,43.706650,10.475325,-88.15,40.80,18.70,1.22,-0.07,0.20,-0.34,
114.90,43.706650,10.475325,-88.16,40.81,18.68,1.20,-0.07,0.20,-0.33,
115.03,43.706650,10.475324,-88.19,40.81,18.66,1.18,-0.07,0.20,-0.31,
115.10,43.706650,10.475324,-88.20,40.81,18.64,1.16,-0.07,0.20,-0.30,
115.20,43.706650,10.475324,-88.22,40.81,18.62,1.14,-0.07,0.20,-0.28,
115.33,43.706650,10.475324,-88.24,40.81,18.60,1.12,-0.07,0.20,-0.26,
115.40,43.706650,10.475323,-88.25,40.81,18.59,1.10,-0.07,0.20,-0.26,
115.50,43.706650,10.475323,-88.26,40.81,18.57,1.09,-0.07,0.20,-0.24,
115.61,43.706650,10.475323,-88.28,40.81,18.55,1.06,-0.07,0.20,-0.23,
115.70,43.706650,10.475323,-88.29,40.81,18.53,1.05,-0.07,0.20,-0.21,
115.80,43.706650,10.475322,-88.31,40.81,18.51,1.03,-0.07,0.20,-0.20,
115.90,43.706650,10.475322,-88.32,40.81,18.49,1.01,-0.06,0.20,-0.19,
116.00,43.706650,10.475322,-88.34,40.81,18.47,0.99,-0.06,0.00,0.00,
116.10,43.706650,10.475322,-88.35,40.81,18.45,1.47,-0.06,0.20,-0.41,
116.20,43.706650,10.475321,-88.37,40.81,18.43,1.45,-0.06,0.20,-0.40,
116.30,43.706650,10.475321,-88.38,40.81,18.41,1.43,-0.06,0.20,-0.39,
116.40,43.706650,10.475321,-88.39,40.81,18.39,1.41,-0.06,0.20,-0.38,
116.50,43.706650,10.475321,-88.41,40.81,18.37,1.39,-0.06,0.20,-0.37,
116.60,43.706650,10.475321,-88.42,40.82,18.35,1.37,-0.06,0.20,-0.36,
116.70,43.706650,10.475320,-88.44,40.82,18.33,1.35,-0.06,0.20,-0.34,
116.80,43.706650,10.475320,-88.45,40.82,18.31,1.33,-0.06,0.20,-0.33,
116.92,43.706650,10.475320,-88.47,40.82,18.29,1.31,-0.06,0.20,-0.32,
117.01,43.706650,10.475320,-88.48,40.82,18.27,1.29,-0.06,0.20,-0.31,
117.10,43.706650,10.475319,-88.49,40.82,18.26,1.27,-0.06,0.20,-0.30,
117.20,43.706650,10.475319,-88.51,40.82,18.24,1.25,-0.06,0.20,-0.29,
117.30,43.706650,10.475319,-88.52,40.82,18.22,1.24,-0.06,0.20,-0.27,
117.41,43.706650,10.475319,-88.54,40.82,18.20,1.22,-0.06,0.20,-0.26,
117.50,43.706650,10.475318,-88.55,40.82,18.18,1.20,-0.06,0.20,-0.25,
117.61,43.706650,10.475318,-88.56,40.82,18.16,1.18,-0.06,0.20,-0.24,
117.70,43.706650,10.475318,-88.58,40.82,18.14,1.16,-0.06,0.20,-0.23,
117.80,43.706650,10.475318,-88.59,40.82,18.12,1.14,-0.05,0.20,-0.22,
117.91,43.706650,10.475317,-88.60,40.82,18.10,1.12,-0.05,0.20,-0.20,
118.00,43.706650,10.475317,-88.61,40.82,18.08,1.10,-0.05,0.20,-0.19,
118.11,43.706650,10.475317,-88.63,40.82,18.06,1.08,-0.05,0.20,-0.18,
118.20,43.706650,10.475317,-88.64,40.82,18.04,1.06,-0.05,0.20,-0.17,
118.30,43.706650,10.475316,-88.65,40.82,18.02,1.04,-0.05,0.20,-0.16,
118.41,43.706650,10.475316,-88.66,40.82,18.00,1.02,-0.05,0.20,-0.15,
118.50,43.706650,10.475316,-88.67,40.82,17.98,1.00,-0.05,0.20,-0.14,
118.60,43.706650,10.475316,-88.68,40.83,17.96,0.98,-0.05,0.00,0.00,
118.71,43.706650,10.475315,-88.70,40.83,17.94,1.46,-0.05,0.20,-0.32,
118.80,43.706650,10.475315,-88.70,40.83,17.93,1.44,-0.05,0.20,-0.31,
118.92,43.706650,10.475315,-88.72,40.83,17.90,1.42,-0.05,0.20,-0.30,
119.00,43.706650,10.475315,-88.73,40.83,17.89,1.40,-0.05,0.20,-0.30,
119.10,43.706650,10.475314,-88.74,40.83,17.87,1.38,-0.05,0.20,-0.29,
119.20,43.706650,10.475314,-88.75,40.83,17.85,1.37,-0.05,0.20,-0.28,
119.30,43.706650,10.475314,-88.76,40.83,17.83,1.35,-0.05,0.20,-0.27,
119.40,43.706650,10.475314,-88.77,40.83,17.81,1.33,-0.05,0.20,-0.26,
119.50,43.706650,10.475314,-88.78,40.83,17.79,1.31,-0.05,0.20,-0.25,
119.60,43.706650,10.475313,-88.79,40.83,17.77,1.29,-0.05,0.20,-0.24,
119.70,43.706650,10.475313,-88.80,40.83,17.75,1.27,-0.05,0.20,-0.23,
119.81,43.706650,10.475313,-88.81,40.83,17.73,1.25,-0.05,0.20,-0.22,
119.90,43.706650,10.475313,-88.82,40.83,17.71,1.23,-0.05,0.20,-0.22,
120.00,43.706650,10.475312,-88.84,40.83,17.69,1.21,-0.05,0.20,-0.21,
120.10,43.706650,10.475312,-88.85,40.83,17.67,1.19,-0.04,0.20,-0.20,
120.20,43.706650,10.475312,-88.86,40.83,17.65,1.17,-0.04,0.20,-0.19,
120.30,43.706650,10.475312,-88.87,40.83,17.63,1.15,-0.04,0.20,-0.18,
120.40,43.706650,10.475311,-88.88,40.83,17.61,1.13,-0.04,0.20,-0.17,
120.50,43.706650,10.475311,-88.89,40.83,17.59,1.11,-0.04,0.20,-0.16,
120.61,43.706650,10.475311,-88.90,40.83,17.57,1.09,-0.04,0.20,-0.15,
120.73,43.706650,10.475311,-88.91,40.83,17.55,1.07,-0.04,0.20,-0.14,
120.80,43.706650,10.475310,-88.91,40.83,17.54,1.05,-0.04,0.20,-0.14,
120.80,43.706650,10.475310,-88.91,40.83,17.54,1.05,-0.04,0.20,-0.14,
121.06,43.706650,10.475310,-88.94,40.83,17.49,1.00,-0.04,0.20,-0.12,
121.10,43.706650,10.475310,-88.94,40.84,17.48,0.99,-0.04,0.00,0.00,
121.20,43.706650,10.475309,-88.95,40.84,17.46,1.47,-0.04,0.20,-0.27,
121.30,43.706650,10.475309,-88.96,40.84,17.44,1.45,-0.04,0.20,-0.26,
121.40,43.706650,10.475309,-88.97,40.84,17.42,1.43,-0.04,0.20,-0.25,
121.50,43.706650,10.475309,-88.98,40.84,17.40,1.41,-0.04,0.20,-0.24,
121.60,43.706650,10.475308,-88.98,40.84,17.38,1.40,-0.04,0.20,-0.24,
121.70,43.706650,10.475308,-88.99,40.84,17.36,1.38,-0.04,0.20,-0.23,
121.80,43.706650,10.475308,-89.00,40.84,17.34,1.36,-0.04,0.20,-0.22,
121.95,43.706650,10.475308,-89.02,40.84,17.31,1.33,-0.04,0.20,-0.21,
122.00,43.706650,10.475307,-89.02,40.84,17.30,1.32,-0.04,0.20,-0.21,
122.10,43.706650,10.475307,-89.03,40.84,17.28,1.30,-0.04,0.20,-0.20,
122.20,43.706650,10.475307,-89.04,40.84,17.26,1.28,-0.04,0.20,-0.19,
122.30,43.706650,10.475307,-89.05,40.84,17.24,1.26,-0.04,0.20,-0.19,
122.40,43.706650,10.475306,-89.06,40.84,17.22,1.24,-0.04,0.20,-0.18,
122.50,43.706650,10.475306,-89.06,40.84,17.20,1.22,-0.04,0.20,-0.17,
122.60,43.706650,10.475306,-89.07,40.84,17.18,1.20,-0.04,0.20,-0.16,
122.70,43.706650,10.475306,-89.08,40.84,17.16,1.18,-0.04,0.20,-0.16,
122.80,43.706650,10.475305,-89.09,40.84,17.14,1.16,-0.04,0.20,-0.15,
122.91,43.706650,10.475305,-89.10,40.84,17.12,1.14,-0.03,0.20,-0.14,
123.01,43.706650,10.475305,-89.11,40.84,17.10,1.12,-0.03,0.20,-0.13,
123.11,43.706650,10.475305,-89.11,40.84,17.08,1.10,-0.03,0.20,-0.13,
123.20,43.706650,10.475305,-89.12,40.84,17.06,1.08,-0.03,0.20,-0.12,
123.31,43.706650,10.475304,-89.13,40.84,17.04,1.06,-0.03,0.20,-0.11,
123.40,43.706650,10.475304,-89.14,40.84,17.02,1.04,-0.03,0.20,-0.11,
123.50,43.706651,10.475304,-89.14,40.84,17.01,1.02,-0.03,0.20,-0.10,
123.60,43.706651,10.475304,-89.15,40.84,16.99,1.00,-0.03,0.20,-0.09,
123.70,43.706651,10.475303,-89.16,40.84,16.97,0.98,-0.03,0.00,0.00,
123.80,43.706651,10.475303,-89.16,40.84,16.95,1.46,-0.03,0.20,-0.21,
123.90,43.706651,10.475303,-89.17,40.84,16.93,1.44,-0.03,0.20,-0.20,
124.00,43.706651,10.475303,-89.18,40.84,16.91,1.42,-0.03,0.20,-0.20,
124.10,43.706651,10.475302,-89.19,40.84,16.89,1.40,-0.03,0.20,-0.19,
124.20,43.706651,10.475302,-89.19,40.84,16.87,1.39,-0.03,0.20,-0.19,
124.30,43.706651,10.475302,-89.20,40.85,16.85,1.37,-0.03,0.20,-0.18,
124.40,43.706651,10.475302,-89.21,40.85,16.83,1.35,-0.03,0.20,-0.18,
124.50,43.706651,10.475301,-89.21,40.85,16.81,1.33,-0.03,0.20,-0.17,
124.60,43.706651,10.475301,-89.22,40.85,16.79,1.31,-0.03,0.20,-0.16,
124.70,43.706651,10.475301,-89.23,40.85,16.77,1.29,-0.03,0.20,-0.16,
124.81,43.706651,10.475301,-89.24,40.85,16.75,1.27,-0.03,0.20,-0.15,
124.90,43.706651,10.475300,-89.24,40.85,16.73,1.25,-0.03,0.20,-0.15,
125.02,43.706651,10.475300,-89.25,40.85,16.71,1.22,-0.03,0.20,-0.14,
125.10,43.706651,10.475300,-89.26,40.85,16.69,1.21,-0.03,0.20,-0.13,
125.23,43.706651,10.475300,-89.26,40.85,16.66,1.18,-0.03,0.20,-0.13,
125.30,43.706651,10.475299,-89.27,40.85,16.65,1.17,-0.03,0.20,-0.12,
125.44,43.706651,10.475299,-89.28,40.85,16.62,1.14,-0.03,0.20,-0.11,
125.50,43.706651,10.475299,-89.28,40.85,16.61,1.13,-0.03,0.20,-0.11,
125.60,43.706651,10.475299,-89.29,40.85,16.59,1.11,-0.03,0.20,-0.11,
125.70,43.706651,10.475298,-89.29,40.85,16.57,1.09,-0.03,0.20,-0.10,
125.80,43.706651,10.475298,-89.30,40.85,16.55,1.07,-0.03,0.20,-0.10,
125.90,43.706651,10.475298,-89.31,40.85,16.53,1.05,-0.03,0.20,-0.09,
126.03,43.706651,10.475298,-89.31,40.85,16.51,1.03,-0.03,0.20,-0.08,
126.10,43.706651,10.475297,-89.32,40.85,16.49,1.01,-0.03,0.20,-0.08,
126.20,43.706651,10.475297,-89.32,40.85,16.47,0.99,-0.03,0.00,0.00,
126.30,43.706651,10.475297,-89.33,40.85,16.45,1.47,-0.03,0.20,-0.17,
126.40,43.706651,10.475297,-89.34,40.85,16.43,1.45,-0.03,0.20,-0.17,
126.50,43.706651,10.475296,-89.34,40.85,16.41,1.43,-0.03,0.20,-0.16,
126.60,43.706651,10.475296,-89.35,40.85,16.39,1.41,-0.03,0.20,-0.16,
126.70,43.706651,10.475296,-89.35,40.85,16.37,1.39,-0.02,0.20,-0.15,
126.80,43.706651,10.475296,-89.36,40.85,16.36,1.37,-0.02,0.20,-0.15,
126.90,43.706651,10.475295,-89.36,40.85,16.34,1.35,-0.02,0.20,-0.14,
127.01,43.706651,10.475295,-89.37,40.85,16.31,1.33,-0.02,0.20,-0.14,
127.13,43.706651,10.475295,-89.38,40.85,16.29,1.31,-0.02,0.20,-0.13,
127.20,43.706651,10.475295,-89.38,40.85,16.28,1.29,-0.02,0.20,-0.13,
127.31,43.706651,10.475294,-89.39,40.85,16.25,1.27,-0.02,0.20,-0.12,
127.43,43.706651,10.475294,-89.39,40.85,16.23,1.25,-0.02,0.20,-0.12,
127.50,43.706651,10.475294,-89.40,40.85,16.22,1.23,-0.02,0.20,-0.11,
127.60,43.706651,10.475294,-89.40,40.85,16.20,1.21,-0.02,0.20,-0.11,
127.70,43.706651,10.475294,-89.41,40.85,16.18,1.19,-0.02,0.20,-0.10,
127.81,43.706651,10.475293,-89.41,40.85,16.16,1.17,-0.02,0.20,-0.10,
127.93,43.706651,10.475293,-89.42,40.85,16.13,1.15,-0.02,0.20,-0.09,
128.00,43.706651,10.475293,-89.43,40.85,16.12,1.14,-0.02,0.20,-0.09,
128.10,43.706651,10.475293,-89.43,40.85,16.10,1.12,-0.02,0.20,-0.09,
128.21,43.706651,10.475292,-89.44,40.85,16.08,1.09,-0.02,0.20,-0.08,
128.30,43.706651,10.475292,-89.44,40.85,16.06,1.08,-0.02,0.20,-0.08,
128.40,43.706651,10.475292,-89.45,40.85,16.04,1.06,-0.02,0.20,-0.07,
128.50,43.706651,10.475292,-89.45,40.85,16.02,1.04,-0.02,0.20,-0.07,
128.60,43.706651,10.475291,-89.46,40.85,16.00,1.02,-0.02,0.20,-0.06,
128.70,43.706651,10.475291,-89.46,40.86,15.98,1.00,-0.02,0.00,0.00,
128.80,43.706651,10.475291,-89.46,40.86,15.96,1.48,-0.02,0.20,-0.14,
128.90,43.706651,10.475291,-89.47,40.86,15.94,1.46,-0.02,0.20,-0.13,
129.00,43.706651,10.475290,-89.47,40.86,15.92,1.44,-0.02,0.20,-0.13,
129.13,43.706651,10.475290,-89.48,40.86,15.89,1.41,-0.02,0.20,-0.12,
129.20,43.706651,10.475290,-89.48,40.86,15.88,1.40,-0.02,0.20,-0.12,
129.31,43.706651,10.475290,-89.49,40.86,15.86,1.38,-0.02,0.20,-0.12,
129.40,43.706651,10.475289,-89.49,40.86,15.84,1.36,-0.02,0.20,-0.11,
129.51,43.706651,10.475289,-89.50,40.86,15.82,1.34,-0.02,0.20,-0.11,
129.60,43.706651,10.475289,-89.50,40.86,15.80,1.32,-0.02,0.20,-0.11,
129.70,43.706651,10.475289,-89.51,40.86,15.78,1.30,-0.02,0.20,-0.10,
129.80,43.706651,10.475288,-89.51,40.86,15.76,1.28,-0.02,0.20,-0.10,
129.92,43.706651,10.475288,-89.52,40.86,15.74,1.25,-0.02,0.20,-0.09,
130.00,43.706651,10.475288,-89.52,40.86,15.72,1.24,-0.02,0.20,-0.09,
